batter_id,last_season,last_level,target_level_2024,method,fit_mode,val_rmse,val_mae,val_aic,forecast,lower_95,upper_95
800,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,20.166447286307413,87.24047573720011,84.85205517878117,89.62889629561906
800,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,20.166447286307413,87.24047573720011,84.85205517878117,89.62889629561906
800,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,20.166447286307413,87.24047573720011,84.85205517878117,89.62889629561906
808,2023,MLB,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,38.59138944013421,86.66624191588888,80.78950675301752,92.54297707876023
808,2023,MLB,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,38.59138944013421,86.66624191588888,80.78950675301752,92.54297707876023
808,2023,MLB,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,38.59138944013421,86.66624191588888,80.78950675301752,92.54297707876023
809,2023,AA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,27.171878196078417,83.70290055397409,78.82861360341995,88.57718750452823
809,2023,AA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,27.171878196078417,83.70290055397409,78.82861360341995,88.57718750452823
809,2023,AA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,27.171878196078417,83.70290055397409,78.82861360341995,88.57718750452823
812,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,22.916346253516103,90.01434469797452,86.86994753721423,93.15874185873481
812,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,22.916346253516103,90.01434469797452,86.86994753721423,93.15874185873481
812,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,22.916346253516103,90.01434469797452,86.86994753721423,93.15874185873481
814,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.268939581731843,89.36643477113464,88.38537165125904,90.34749789101024
814,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.268939581731843,89.36643477113464,88.38537165125904,90.34749789101024
814,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.268939581731843,89.36643477113464,88.38537165125904,90.34749789101024
817,2023,AA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,5.9663857807933915,89.71145232980997,89.13414115338865,90.28876350623129
817,2023,AA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,5.9663857807933915,89.71145232980997,89.13414115338865,90.28876350623129
817,2023,AA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,5.9663857807933915,89.71145232980997,89.13414115338865,90.28876350623129
818,2023,AA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,17.103428575517327,88.2599256001171,84.0481162606216,92.4717349396126
818,2023,AA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,17.103428575517327,88.2599256001171,84.0481162606216,92.4717349396126
818,2023,AA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,17.103428575517327,88.2599256001171,84.0481162606216,92.4717349396126
820,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.75549912583871,75.458675,72.09431612000209,78.82303387999791
820,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.75549912583871,75.458675,72.09431612000209,78.82303387999791
820,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.75549912583871,75.458675,72.09431612000209,78.82303387999791
825,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.329230862497006,90.2624425967377,89.05692303005542,91.46796216341998
825,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.329230862497006,90.2624425967377,89.05692303005542,91.46796216341998
825,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.329230862497006,90.2624425967377,89.05692303005542,91.46796216341998
829,2021,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,24.526544843069072,71.68817365591399,57.174686412593786,86.20166089923418
829,2021,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,24.526544843069072,71.68817365591399,57.174686412593786,86.20166089923418
829,2021,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,24.526544843069072,71.68817365591399,57.174686412593786,86.20166089923418
831,2023,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,22.377467188706444,86.35216347399727,85.011926955118,87.69239999287653
831,2023,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,22.377467188706444,86.35216347399727,85.011926955118,87.69239999287653
831,2023,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,22.377467188706444,86.35216347399727,85.011926955118,87.69239999287653
832,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.103247679812213,87.87935352734037,86.81292810324075,88.94577895143999
832,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.103247679812213,87.87935352734037,86.81292810324075,88.94577895143999
832,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.103247679812213,87.87935352734037,86.81292810324075,88.94577895143999
833,2023,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.53544063509733,87.52388765575242,86.40498518840191,88.64279012310293
833,2023,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.53544063509733,87.52388765575242,86.40498518840191,88.64279012310293
833,2023,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.53544063509733,87.52388765575242,86.40498518840191,88.64279012310293
834,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,19.171265077440758,90.33260398944029,88.1704302589257,92.49477771995487
834,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,19.171265077440758,90.33260398944029,88.1704302589257,92.49477771995487
834,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,19.171265077440758,90.33260398944029,88.1704302589257,92.49477771995487
835,2023,AA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,10.35631955919546,87.71983293425853,86.3517996404463,89.08786622807077
835,2023,AA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,10.35631955919546,87.71983293425853,86.3517996404463,89.08786622807077
835,2023,AA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,10.35631955919546,87.71983293425853,86.3517996404463,89.08786622807077
837,2021,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.04292474433668,85.49000899061416,83.49966071461851,87.4803572666098
837,2021,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.04292474433668,85.49000899061416,83.49966071461851,87.4803572666098
837,2021,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.04292474433668,85.49000899061416,83.49966071461851,87.4803572666098
838,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,16.330500758261216,90.88301073401716,89.25552286658424,92.51049860145008
838,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,16.330500758261216,90.88301073401716,89.25552286658424,92.51049860145008
838,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,16.330500758261216,90.88301073401716,89.25552286658424,92.51049860145008
839,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,21.717124393149774,89.09639060146942,86.30734348006882,91.88543772287002
839,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,21.717124393149774,89.09639060146942,86.30734348006882,91.88543772287002
839,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,21.717124393149774,89.09639060146942,86.30734348006882,91.88543772287002
840,2023,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.307139441803578,86.50965300393932,84.36490397341812,88.65440203446052
840,2023,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.307139441803578,86.50965300393932,84.36490397341812,88.65440203446052
840,2023,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,24.307139441803578,86.50965300393932,84.36490397341812,88.65440203446052
841,2023,AA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,29.059178995984553,80.61666282716219,72.61676890282135,88.61655675150303
841,2023,AA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,29.059178995984553,80.61666282716219,72.61676890282135,88.61655675150303
841,2023,AA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,29.059178995984553,80.61666282716219,72.61676890282135,88.61655675150303
842,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,17.398009997711423,88.35720866261818,86.5463727713202,90.16804455391616
842,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,17.398009997711423,88.35720866261818,86.5463727713202,90.16804455391616
842,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,17.398009997711423,88.35720866261818,86.5463727713202,90.16804455391616
843,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,19.348896871045817,88.95649637536764,86.7555724203768,91.15742033035848
843,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,19.348896871045817,88.95649637536764,86.7555724203768,91.15742033035848
843,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,19.348896871045817,88.95649637536764,86.7555724203768,91.15742033035848
848,2021,AAA,AA,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,19.386900504768953,77.97342909010413,74.70449935637285,81.24235882383542
848,2021,AAA,AAA,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,19.386900504768953,77.97342909010413,74.70449935637285,81.24235882383542
848,2021,AAA,MLB,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,19.386900504768953,77.97342909010413,74.70449935637285,81.24235882383542
849,2022,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,14.00164622648577,86.19936783696797,84.5437183982762,87.85501727565973
849,2022,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,14.00164622648577,86.19936783696797,84.5437183982762,87.85501727565973
849,2022,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,14.00164622648577,86.19936783696797,84.5437183982762,87.85501727565973
851,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,7.657977186347283,87.27340279988046,86.40086523627325,88.14594036348767
851,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,7.657977186347283,87.27340279988046,86.40086523627325,88.14594036348767
851,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,7.657977186347283,87.27340279988046,86.40086523627325,88.14594036348767
855,2023,MLB,AA,"Auto-ARIMAX(0, 0, 1)",auto_arima,,,29.532009958022364,82.8818130962146,78.38283064851709,87.38079554391211
855,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 1)",auto_arima,,,29.532009958022364,82.8818130962146,78.38283064851709,87.38079554391211
855,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 1)",auto_arima,,,29.532009958022364,82.8818130962146,78.38283064851709,87.38079554391211
857,2023,MLB,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,31.921045672745116,88.56611849805405,85.82079898297539,91.31143801313272
857,2023,MLB,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,31.921045672745116,88.56611849805405,85.82079898297539,91.31143801313272
857,2023,MLB,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,31.921045672745116,88.56611849805405,85.82079898297539,91.31143801313272
859,2023,MLB,AA,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,21.51845498043486,90.55480376639194,88.53953360363074,92.57007392915314
859,2023,MLB,AAA,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,21.51845498043486,90.55480376639194,88.53953360363074,92.57007392915314
859,2023,MLB,MLB,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,21.51845498043486,90.55480376639194,88.53953360363074,92.57007392915314
860,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.401084195969364,85.7927620157101,84.57854919942389,87.0069748319963
860,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.401084195969364,85.7927620157101,84.57854919942389,87.0069748319963
860,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.401084195969364,85.7927620157101,84.57854919942389,87.0069748319963
866,2021,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,22.302305631541973,88.0534572230391,86.77851459282623,89.32839985325198
866,2021,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,22.302305631541973,88.0534572230391,86.77851459282623,89.32839985325198
866,2021,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,22.302305631541973,88.0534572230391,86.77851459282623,89.32839985325198
869,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,18.964593011866295,85.15679845523917,83.03885221227388,87.27474469820446
869,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,18.964593011866295,85.15679845523917,83.03885221227388,87.27474469820446
869,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,18.964593011866295,85.15679845523917,83.03885221227388,87.27474469820446
870,2023,MLB,AA,"Auto-ARIMAX(0, 0, 1)",auto_arima,,,22.822163391711303,88.84331058333036,86.54286430192093,91.1437568647398
870,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 1)",auto_arima,,,22.822163391711303,88.84331058333036,86.54286430192093,91.1437568647398
870,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 1)",auto_arima,,,22.822163391711303,88.84331058333036,86.54286430192093,91.1437568647398
878,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,28.805899428990887,85.85551337446164,80.18898014406751,91.52204660485576
878,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,28.805899428990887,85.85551337446164,80.18898014406751,91.52204660485576
878,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,28.805899428990887,85.85551337446164,80.18898014406751,91.52204660485576
879,2023,AAA,AA,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,21.028047630322934,84.48533113565219,82.69580472700625,86.27485754429813
879,2023,AAA,AAA,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,21.028047630322934,84.48533113565219,82.69580472700625,86.27485754429813
879,2023,AAA,MLB,"Auto-ARIMAX(1, 0, 0)",auto_arima,,,21.028047630322934,84.48533113565219,82.69580472700625,86.27485754429813
880,2023,MLB,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,37.07363982290085,84.80043953698616,79.33867612441665,90.26220294955567
880,2023,MLB,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,37.07363982290085,84.80043953698616,79.33867612441665,90.26220294955567
880,2023,MLB,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,37.07363982290085,84.80043953698616,79.33867612441665,90.26220294955567
881,2023,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,25.499482229948928,87.3808568157042,84.50829999168852,90.2534136397199
881,2023,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,25.499482229948928,87.3808568157042,84.50829999168852,90.2534136397199
881,2023,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,25.499482229948928,87.3808568157042,84.50829999168852,90.2534136397199
883,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.943472839318099,86.60123909057715,85.82665854719343,87.37581963396087
883,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.943472839318099,86.60123909057715,85.82665854719343,87.37581963396087
883,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.943472839318099,86.60123909057715,85.82665854719343,87.37581963396087
885,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.584759517331099,92.14527181985808,90.63473739811778,93.65580624159838
885,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.584759517331099,92.14527181985808,90.63473739811778,93.65580624159838
885,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.584759517331099,92.14527181985808,90.63473739811778,93.65580624159838
887,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,27.158689942403903,81.59690000000002,59.091186243581596,104.10261375641844
887,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,27.158689942403903,81.59690000000002,59.091186243581596,104.10261375641844
887,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,27.158689942403903,81.59690000000002,59.091186243581596,104.10261375641844
888,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,24.797818049810253,87.20976964866352,83.4144472164436,91.00509208088344
888,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,24.797818049810253,87.20976964866352,83.4144472164436,91.00509208088344
888,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,24.797818049810253,87.20976964866352,83.4144472164436,91.00509208088344
891,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.607454634811616,83.1483972816368,82.41600328531473,83.88079127795888
891,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.607454634811616,83.1483972816368,82.41600328531473,83.88079127795888
891,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.607454634811616,83.1483972816368,82.41600328531473,83.88079127795888
903,2021,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,23.76603741037778,81.11749454455429,79.21106528739824,83.02392380171034
903,2021,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,23.76603741037778,81.11749454455429,79.21106528739824,83.02392380171034
903,2021,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,23.76603741037778,81.11749454455429,79.21106528739824,83.02392380171034
904,2023,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,33.172923119581895,88.10966648334511,84.82089940548495,91.39843356120527
904,2023,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,33.172923119581895,88.10966648334511,84.82089940548495,91.39843356120527
904,2023,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,33.172923119581895,88.10966648334511,84.82089940548495,91.39843356120527
905,2021,MLB,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,23.092515956042025,76.4021501188905,74.7406824101209,78.06361782766011
905,2021,MLB,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,23.092515956042025,76.4021501188905,74.7406824101209,78.06361782766011
905,2021,MLB,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,23.092515956042025,76.4021501188905,74.7406824101209,78.06361782766011
916,2023,AA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,25.348987743032037,85.8757846740391,83.07742951655752,88.67413983152068
916,2023,AA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,25.348987743032037,85.8757846740391,83.07742951655752,88.67413983152068
916,2023,AA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,25.348987743032037,85.8757846740391,83.07742951655752,88.67413983152068
917,2023,AA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,14.855269888662862,86.93995669377568,84.04433680293944,89.83557658461193
917,2023,AA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,14.855269888662862,86.93995669377568,84.04433680293944,89.83557658461193
917,2023,AA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,14.855269888662862,86.93995669377568,84.04433680293944,89.83557658461193
918,2021,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.243917883923459,72.84508666615096,72.15575043229606,73.53442290000586
918,2021,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.243917883923459,72.84508666615096,72.15575043229606,73.53442290000586
918,2021,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,6.243917883923459,72.84508666615096,72.15575043229606,73.53442290000586
919,2022,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,20.58332275257686,88.18063689849464,84.41128563235273,91.94998816463655
919,2022,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,20.58332275257686,88.18063689849464,84.41128563235273,91.94998816463655
919,2022,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,20.58332275257686,88.18063689849464,84.41128563235273,91.94998816463655
924,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,10.979339892824932,84.52551806020472,83.0077955308951,86.04324058951434
924,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,10.979339892824932,84.52551806020472,83.0077955308951,86.04324058951434
924,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,10.979339892824932,84.52551806020472,83.0077955308951,86.04324058951434
925,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.886637653956788,86.45647412203816,84.69098606707435,88.22196217700197
925,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.886637653956788,86.45647412203816,84.69098606707435,88.22196217700197
925,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.886637653956788,86.45647412203816,84.69098606707435,88.22196217700197
926,2023,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,33.87062211785646,88.68915281189521,85.48700562017916,91.89130000361126
926,2023,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,33.87062211785646,88.68915281189521,85.48700562017916,91.89130000361126
926,2023,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,33.87062211785646,88.68915281189521,85.48700562017916,91.89130000361126
927,2023,AA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,29.338043272718604,90.55375645533864,83.1975010184245,97.91001189225278
927,2023,AA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,29.338043272718604,90.55375645533864,83.1975010184245,97.91001189225278
927,2023,AA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,29.338043272718604,90.55375645533864,83.1975010184245,97.91001189225278
929,2023,MLB,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.348228088666351,86.4955188513398,85.4026454550698,87.58839224760979
929,2023,MLB,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.348228088666351,86.4955188513398,85.4026454550698,87.58839224760979
929,2023,MLB,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.348228088666351,86.4955188513398,85.4026454550698,87.58839224760979
931,2022,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.149704327878437,84.77115323681655,82.86001193168218,86.68229454195091
931,2022,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.149704327878437,84.77115323681655,82.86001193168218,86.68229454195091
931,2022,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,15.149704327878437,84.77115323681655,82.86001193168218,86.68229454195091
932,2021,AA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.18336891673964,87.47567201194097,85.28425351257167,89.66709051131028
932,2021,AA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.18336891673964,87.47567201194097,85.28425351257167,89.66709051131028
932,2021,AA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,13.18336891673964,87.47567201194097,85.28425351257167,89.66709051131028
933,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,16.30184260562165,87.63353007361086,86.01069961701918,89.25636053020253
933,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,16.30184260562165,87.63353007361086,86.01069961701918,89.25636053020253
933,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,16.30184260562165,87.63353007361086,86.01069961701918,89.25636053020253
934,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,9.672171904200825,89.94007933637776,88.71947078629351,91.16068788646201
934,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,9.672171904200825,89.94007933637776,88.71947078629351,91.16068788646201
934,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,9.672171904200825,89.94007933637776,88.71947078629351,91.16068788646201
935,2022,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.640202860067518,88.58071241523737,87.3482514923354,89.81317333813935
935,2022,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.640202860067518,88.58071241523737,87.3482514923354,89.81317333813935
935,2022,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.640202860067518,88.58071241523737,87.3482514923354,89.81317333813935
936,2021,AAA,AA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,27.363703826477305,86.57961820784412,81.97164888623308,91.18758752945516
936,2021,AAA,AAA,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,27.363703826477305,86.57961820784412,81.97164888623308,91.18758752945516
936,2021,AAA,MLB,"Auto-ARIMAX(1, 0, 1)",auto_arima,,,27.363703826477305,86.57961820784412,81.97164888623308,91.18758752945516
937,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.417813081880654,90.5712043172813,88.93841508494592,92.20399354961668
937,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.417813081880654,90.5712043172813,88.93841508494592,92.20399354961668
937,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,11.417813081880654,90.5712043172813,88.93841508494592,92.20399354961668
939,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.002344015361095,92.18839458258154,90.38852975757163,93.98825940759144
939,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.002344015361095,92.18839458258154,90.38852975757163,93.98825940759144
939,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,12.002344015361095,92.18839458258154,90.38852975757163,93.98825940759144
940,2023,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,30.823276212236387,88.33162341799448,81.39846696686158,95.26477986912738
940,2023,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,30.823276212236387,88.33162341799448,81.39846696686158,95.26477986912738
940,2023,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,30.823276212236387,88.33162341799448,81.39846696686158,95.26477986912738
942,2021,AAA,AA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,18.406738589681815,86.77009267840593,81.53643361630746,92.0037517405044
942,2021,AAA,AAA,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,18.406738589681815,86.77009267840593,81.53643361630746,92.0037517405044
942,2021,AAA,MLB,"Auto-ARIMAX(0, 0, 0)",auto_arima,,,18.406738589681815,86.77009267840593,81.53643361630746,92.0037517405044
