batter_id,last_season,forecast_season,method,order,forecast,lower_95,upper_95,val_rmse,val_mae,val_aic
2990,2019,2020,naive_last,,86.34845789473685,,,,,
2991,2019,2020,naive_last,,35.2158,,,,,
2997,2019,2020,naive_last,,89.11133472222222,,,,,
2999,2019,2020,naive_last,,89.5987923076923,,,,,
3003,2019,2020,naive_last,,86.06101530612244,,,,,
3008,2019,2020,naive_last,,85.23672195121952,,,,,
3013,2019,2020,naive_last,,86.44240878378379,,,,,
3021,2019,2020,naive_last,,90.7109,,,,,
3024,2019,2020,naive_last,,84.78052173913044,,,,,
3026,2019,2020,naive_last,,95.7825,,,,,
3031,2019,2020,naive_last,,75.07379999999999,,,,,
3041,2019,2020,naive_last,,84.38916666666667,,,,,
3042,2019,2020,naive_last,,89.4584,,,,,
3050,2019,2020,naive_last,,95.2427,,,,,
3055,2019,2020,naive_last,,87.03896907216495,,,,,
3056,2019,2020,naive_last,,90.0131,,,,,
3061,2019,2020,naive_last,,86.30402534246575,,,,,
3068,2019,2020,naive_last,,85.64537142857144,,,,,
3082,2019,2020,naive_last,,88.49099,,,,,
3088,2019,2020,naive_last,,87.20545000000001,,,,,
3089,2019,2020,naive_last,,82.43660857142858,,,,,
3095,2019,2020,naive_last,,89.85624,,,,,
3112,2019,2020,naive_last,,87.97375808080808,,,,,
3116,2019,2020,naive_last,,85.00105319148936,,,,,
3119,2019,2020,naive_last,,84.1005,,,,,
3123,2019,2020,naive_last,,81.15791428571428,,,,,
3127,2019,2020,naive_last,,88.0776713114754,,,,,
3144,2019,2020,naive_last,,80.24822,,,,,
3154,2019,2020,naive_last,,91.625018699187,,,,,
3156,2019,2020,naive_last,,84.71690555555556,,,,,
3157,2019,2020,naive_last,,91.0824,,,,,
3161,2019,2020,naive_last,,85.06871428571428,,,,,
3166,2019,2020,naive_last,,86.32131058823529,,,,,
3169,2019,2020,naive_last,,87.0211,,,,,
3176,2019,2020,naive_last,,82.62182608695652,,,,,
3177,2019,2020,naive_last,,87.56950925925925,,,,,
3183,2019,2020,naive_last,,82.94957142857143,,,,,
3184,2019,2020,naive_last,,85.5284,,,,,
3186,2019,2020,naive_last,,86.35466823529413,,,,,
3188,2019,2020,naive_last,,79.52878000000001,,,,,
3194,2019,2020,naive_last,,88.35817333333333,,,,,
3210,2019,2020,naive_last,,86.42676666666667,,,,,
3213,2019,2020,naive_last,,84.11405913978494,,,,,
3218,2019,2020,naive_last,,69.1683,,,,,
3220,2019,2020,naive_last,,82.73394039735099,,,,,
3222,2019,2020,naive_last,,87.26032974137931,,,,,
3241,2019,2020,naive_last,,88.5041887755102,,,,,
3242,2019,2020,naive_last,,43.8776,,,,,
3248,2019,2020,naive_last,,86.45841904761905,,,,,
3258,2019,2020,naive_last,,84.18694939024391,,,,,
3273,2019,2020,naive_last,,84.88003897058823,,,,,
3275,2019,2020,naive_last,,81.246675,,,,,
3277,2019,2020,naive_last,,81.39442857142856,,,,,
3278,2019,2020,naive_last,,89.00173347280335,,,,,
3283,2019,2020,naive_last,,81.424275,,,,,
3295,2019,2020,naive_last,,90.63664785276075,,,,,
3299,2019,2020,naive_last,,94.59339999999999,,,,,
3302,2019,2020,naive_last,,81.92233018867924,,,,,
3308,2019,2020,naive_last,,82.18566666666668,,,,,
3311,2019,2020,naive_last,,105.4582,,,,,
3312,2019,2020,naive_last,,87.02574816753926,,,,,
3313,2019,2020,naive_last,,82.68185967741935,,,,,
3327,2019,2020,naive_last,,87.3436775,,,,,
3332,2019,2020,naive_last,,84.12425282051282,,,,,
3336,2019,2020,naive_last,,87.49847590361445,,,,,
3338,2019,2020,naive_last,,81.69615396825397,,,,,
3343,2019,2020,naive_last,,60.2831,,,,,
3347,2019,2020,naive_last,,78.57045217391304,,,,,
3357,2019,2020,naive_last,,86.79741428571428,,,,,
3361,2019,2020,naive_last,,75.74415,,,,,
3369,2019,2020,naive_last,,85.741,,,,,
3371,2019,2020,naive_last,,75.56913636363636,,,,,
3378,2019,2020,naive_last,,35.2624,,,,,
3382,2019,2020,naive_last,,84.61346829268292,,,,,
3383,2019,2020,naive_last,,90.40919545454545,,,,,
3384,2019,2020,naive_last,,83.08757272727273,,,,,
3390,2019,2020,naive_last,,76.9966,,,,,
3393,2019,2020,naive_last,,72.251525,,,,,
3396,2019,2020,naive_last,,90.59786622222222,,,,,
3397,2019,2020,naive_last,,88.1754880952381,,,,,
3399,2019,2020,naive_last,,85.10873720930232,,,,,
3405,2019,2020,naive_last,,78.57153333333333,,,,,
3406,2019,2020,naive_last,,80.9598,,,,,
3412,2019,2020,naive_last,,84.30145,,,,,
3413,2019,2020,naive_last,,51.3724,,,,,
3419,2019,2020,naive_last,,87.94220401459854,,,,,
3420,2019,2020,naive_last,,63.7088,,,,,
3425,2019,2020,naive_last,,86.4554625,,,,,
3449,2019,2020,naive_last,,78.50193846153846,,,,,
3454,2019,2020,naive_last,,82.8974,,,,,
3461,2019,2020,naive_last,,89.01908666666667,,,,,
3463,2019,2020,naive_last,,74.1873,,,,,
3468,2019,2020,naive_last,,84.22616287878787,,,,,
3469,2019,2020,naive_last,,85.4490375,,,,,
3471,2019,2020,naive_last,,70.7844,,,,,
3490,2019,2020,naive_last,,85.28153930348259,,,,,
3496,2019,2020,naive_last,,80.87142857142858,,,,,
3508,2019,2020,naive_last,,84.51971492537314,,,,,
3509,2019,2020,naive_last,,71.04233636363637,,,,,
3514,2019,2020,naive_last,,85.78914054054053,,,,,
3518,2019,2020,naive_last,,88.01678909090909,,,,,
3523,2019,2020,naive_last,,65.4076,,,,,
3534,2019,2020,naive_last,,82.1449795,,,,,
3537,2019,2020,naive_last,,30.6586,,,,,
3538,2019,2020,naive_last,,91.0282684729064,,,,,
3541,2019,2020,naive_last,,84.23835496183206,,,,,
3544,2019,2020,naive_last,,88.26009789473684,,,,,
3545,2019,2020,naive_last,,77.33496666666666,,,,,
3547,2019,2020,naive_last,,75.79355,,,,,
3548,2019,2020,naive_last,,87.87071610169492,,,,,
3564,2019,2020,naive_last,,56.7319,,,,,
3566,2019,2020,naive_last,,86.77347499999999,,,,,
3576,2019,2020,naive_last,,84.22886134453782,,,,,
3577,2019,2020,naive_last,,93.8854,,,,,
3585,2019,2020,naive_last,,77.91918333333334,,,,,
3587,2019,2020,naive_last,,88.065564,,,,,
3599,2019,2020,naive_last,,85.87837959183673,,,,,
3602,2019,2020,naive_last,,62.613683333333334,,,,,
3605,2019,2020,naive_last,,86.5259,,,,,
3617,2019,2020,naive_last,,91.6989407079646,,,,,
3627,2019,2020,naive_last,,92.31773333333332,,,,,
3632,2019,2020,naive_last,,83.67215454545455,,,,,
3636,2019,2020,naive_last,,82.56864,,,,,
3644,2019,2020,naive_last,,86.5754,,,,,
3645,2019,2020,naive_last,,88.00091089108912,,,,,
3651,2019,2020,naive_last,,83.51573125,,,,,
3652,2019,2020,naive_last,,83.24751428571429,,,,,
3655,2019,2020,naive_last,,87.40096953125,,,,,
3657,2019,2020,naive_last,,84.1025074074074,,,,,
3658,2019,2020,naive_last,,83.5622,,,,,
3668,2019,2020,naive_last,,87.818515942029,,,,,
3670,2019,2020,naive_last,,79.31072,,,,,
3675,2019,2020,naive_last,,85.32927142857143,,,,,
3678,2019,2020,naive_last,,83.4255875,,,,,
3686,2019,2020,naive_last,,88.81292608695652,,,,,
3690,2019,2020,naive_last,,83.30645352112677,,,,,
3711,2019,2020,naive_last,,87.09226629213482,,,,,
3714,2019,2020,naive_last,,75.5247,,,,,
3718,2019,2020,naive_last,,61.2863,,,,,
3723,2019,2020,naive_last,,85.97967122641509,,,,,
3724,2019,2020,naive_last,,87.76785380952381,,,,,
3752,2019,2020,naive_last,,81.00033333333333,,,,,
3757,2019,2020,naive_last,,89.365,,,,,
3761,2019,2020,naive_last,,78.961195,,,,,
3767,2019,2020,naive_last,,86.27095,,,,,
3778,2019,2020,naive_last,,83.46507272727273,,,,,
3785,2019,2020,naive_last,,88.129139375,,,,,
3792,2019,2020,naive_last,,89.13769855072464,,,,,
3793,2019,2020,naive_last,,65.2305,,,,,
3794,2019,2020,naive_last,,90.155,,,,,
3796,2019,2020,naive_last,,73.9437,,,,,
3804,2019,2020,naive_last,,79.80325,,,,,
3809,2019,2020,naive_last,,80.603875,,,,,
3811,2019,2020,naive_last,,85.55485714285714,,,,,
3817,2019,2020,naive_last,,82.71640000000001,,,,,
3823,2019,2020,naive_last,,85.71701065088757,,,,,
3830,2019,2020,naive_last,,85.97278457446808,,,,,
3831,2019,2020,naive_last,,86.90123750000001,,,,,
3832,2019,2020,naive_last,,82.75227142857143,,,,,
3847,2019,2020,naive_last,,82.6815,,,,,
3855,2019,2020,naive_last,,89.21536235294118,,,,,
3860,2019,2020,naive_last,,72.402,,,,,
3864,2019,2020,naive_last,,88.50658333333334,,,,,
3876,2019,2020,naive_last,,85.46263403141361,,,,,
3878,2019,2020,naive_last,,89.4593,,,,,
3881,2019,2020,naive_last,,85.72081276595745,,,,,
3886,2019,2020,naive_last,,81.0151,,,,,
3887,2019,2020,naive_last,,104.3271,,,,,
3892,2019,2020,naive_last,,88.0470936329588,,,,,
3893,2019,2020,naive_last,,88.3408,,,,,
3894,2019,2020,naive_last,,76.9352,,,,,
3901,2019,2020,naive_last,,88.01533051948051,,,,,
3904,2019,2020,naive_last,,79.34160967741936,,,,,
3911,2019,2020,naive_last,,77.89793333333334,,,,,
3914,2019,2020,naive_last,,69.451,,,,,
3920,2019,2020,naive_last,,76.247175,,,,,
3924,2019,2020,naive_last,,88.234684,,,,,
3925,2019,2020,naive_last,,91.70942777777779,,,,,
3927,2019,2020,naive_last,,91.66685,,,,,
3928,2019,2020,naive_last,,86.2423804347826,,,,,
3942,2019,2020,naive_last,,87.32029999999999,,,,,
3946,2019,2020,naive_last,,87.3620295652174,,,,,
3958,2019,2020,naive_last,,94.992,,,,,
3966,2019,2020,naive_last,,87.22537678571429,,,,,
3974,2019,2020,naive_last,,81.79503507853403,,,,,
3976,2019,2020,naive_last,,81.23789285714285,,,,,
3978,2019,2020,naive_last,,87.08645714285714,,,,,
3987,2019,2020,naive_last,,87.20381481481482,,,,,
3990,2019,2020,naive_last,,59.964,,,,,
3994,2019,2020,naive_last,,85.48547142857142,,,,,
3998,2019,2020,naive_last,,35.8122,,,,,
4001,2019,2020,naive_last,,94.7789,,,,,
4002,2019,2020,naive_last,,84.04368453038674,,,,,
4011,2019,2020,naive_last,,69.22165,,,,,
4020,2019,2020,naive_last,,88.35458,,,,,
4022,2019,2020,naive_last,,82.04159047619048,,,,,
4028,2019,2020,naive_last,,81.67501999999999,,,,,
4029,2019,2020,naive_last,,88.83224183006536,,,,,
4031,2019,2020,naive_last,,88.91436333333333,,,,,
4032,2019,2020,naive_last,,82.7863,,,,,
4041,2019,2020,naive_last,,81.51942727272727,,,,,
4043,2019,2020,naive_last,,90.37232595870206,,,,,
4045,2019,2020,naive_last,,102.752,,,,,
4047,2019,2020,naive_last,,88.05624482758621,,,,,
4057,2019,2020,naive_last,,88.45455816326532,,,,,
4060,2019,2020,naive_last,,87.72963076923078,,,,,
4064,2019,2020,naive_last,,86.66347215189874,,,,,
4071,2019,2020,naive_last,,77.95608333333332,,,,,
4076,2019,2020,naive_last,,82.84155882352941,,,,,
4081,2019,2020,naive_last,,92.18433553299492,,,,,
4089,2019,2020,naive_last,,77.4774,,,,,
4095,2019,2020,naive_last,,77.5307,,,,,
4102,2019,2020,naive_last,,84.3569,,,,,
4112,2019,2020,naive_last,,66.373175,,,,,
4115,2019,2020,naive_last,,89.06732413793104,,,,,
4117,2019,2020,naive_last,,96.483125,,,,,
4123,2019,2020,naive_last,,97.0271,,,,,
4127,2019,2020,naive_last,,89.87151346153846,,,,,
37,2020,2021,naive_last,,88.01997,,,,,
81,2020,2021,naive_last,,92.17457142857143,,,,,
237,2020,2021,naive_last,,83.43247142857142,,,,,
349,2020,2021,naive_last,,85.34860131578948,,,,,
497,2020,2021,naive_last,,84.77795,,,,,
624,2020,2021,naive_last,,85.38295700934579,,,,,
733,2020,2021,naive_last,,89.18940588235294,,,,,
845,2020,2021,naive_last,,81.37635,,,,,
941,2020,2021,naive_last,,81.00877692307692,,,,,
980,2020,2021,naive_last,,73.56075000000001,,,,,
1139,2020,2021,naive_last,,81.3916,,,,,
1203,2020,2021,naive_last,,85.81725,,,,,
1365,2020,2021,naive_last,,87.55455277777779,,,,,
1412,2020,2021,naive_last,,86.243275,,,,,
1527,2020,2021,naive_last,,88.73459176470588,,,,,
1596,2020,2021,naive_last,,80.9973064516129,,,,,
1713,2020,2021,naive_last,,82.99765000000001,,,,,
1912,2020,2021,naive_last,,88.76783846153846,,,,,
1962,2020,2021,naive_last,,88.10333924050633,,,,,
2161,2020,2021,naive_last,,88.77392631578948,,,,,
2308,2020,2021,naive_last,,93.23551052631579,,,,,
2466,2020,2021,naive_last,,89.09445322580645,,,,,
2473,2020,2021,naive_last,,89.01603421052631,,,,,
2581,2020,2021,naive_last,,52.7503,,,,,
2756,2020,2021,naive_last,,77.22562222222221,,,,,
2972,2020,2021,naive_last,,86.9356074074074,,,,,
3093,2020,2021,naive_last,,85.76005588235294,,,,,
3358,2020,2021,naive_last,,85.4839711111111,,,,,
3621,2020,2021,naive_last,,89.58092307692307,,,,,
3628,2020,2021,naive_last,,88.67772222222223,,,,,
4012,2020,2021,naive_last,,91.93926666666668,,,,,
4125,2020,2021,naive_last,,85.98103125,,,,,
8,2021,2022,naive_last,,74.8994,,,,,
10,2021,2022,naive_last,,84.91812340425533,,,,,
21,2021,2022,naive_last,,77.1083,,,,,
22,2021,2022,naive_last,,87.1531625,,,,,
26,2021,2022,naive_last,,85.99487441860465,,,,,
30,2021,2022,naive_last,,88.4371,,,,,
32,2021,2022,naive_last,,95.0651,,,,,
39,2021,2022,naive_last,,45.6537,,,,,
41,2021,2022,naive_last,,87.37797647058824,,,,,
43,2021,2022,naive_last,,80.84116560509554,,,,,
48,2021,2022,naive_last,,73.34169361702128,,,,,
54,2021,2022,naive_last,,98.8538,,,,,
56,2021,2022,naive_last,,85.4995,,,,,
66,2021,2022,naive_last,,41.6153,,,,,
72,2021,2022,naive_last,,72.65946666666666,,,,,
73,2021,2022,naive_last,,83.41805408805031,,,,,
78,2021,2022,naive_last,,88.7024,,,,,
83,2021,2022,naive_last,,76.52353333333333,,,,,
85,2021,2022,naive_last,,60.201699999999995,,,,,
91,2021,2022,naive_last,,75.52539130434783,,,,,
103,2021,2022,naive_last,,84.63298571428572,,,,,
105,2021,2022,naive_last,,82.87657,,,,,
109,2021,2022,naive_last,,81.51545,,,,,
115,2021,2022,naive_last,,61.794700000000006,,,,,
137,2021,2022,naive_last,,87.4765640625,,,,,
140,2021,2022,naive_last,,85.78046666666667,,,,,
141,2021,2022,naive_last,,84.2439,,,,,
143,2021,2022,naive_last,,84.38663333333334,,,,,
147,2021,2022,naive_last,,83.91018873239437,,,,,
152,2021,2022,naive_last,,89.47820198019802,,,,,
154,2021,2022,naive_last,,82.30068888888889,,,,,
159,2021,2022,naive_last,,87.22577826086956,,,,,
160,2021,2022,naive_last,,64.178984,,,,,
161,2021,2022,naive_last,,87.017848,,,,,
162,2021,2022,naive_last,,53.366066666666676,,,,,
163,2021,2022,naive_last,,86.63286453900709,,,,,
170,2021,2022,naive_last,,49.6314,,,,,
178,2021,2022,naive_last,,85.18079999999999,,,,,
180,2021,2022,naive_last,,84.21897692307692,,,,,
188,2021,2022,naive_last,,67.55954482758621,,,,,
191,2021,2022,naive_last,,89.822405,,,,,
218,2021,2022,naive_last,,76.9489,,,,,
238,2021,2022,naive_last,,87.89785,,,,,
246,2021,2022,naive_last,,64.4258,,,,,
250,2021,2022,naive_last,,88.24689242424242,,,,,
257,2021,2022,naive_last,,82.31719016393443,,,,,
262,2021,2022,naive_last,,76.99916666666667,,,,,
264,2021,2022,naive_last,,90.63910416666666,,,,,
266,2021,2022,naive_last,,86.0228,,,,,
268,2021,2022,naive_last,,83.28339610389611,,,,,
277,2021,2022,naive_last,,80.6281,,,,,
280,2021,2022,naive_last,,48.78203333333334,,,,,
300,2021,2022,naive_last,,79.7617,,,,,
302,2021,2022,naive_last,,85.19472711864407,,,,,
307,2021,2022,naive_last,,88.11896287128714,,,,,
316,2021,2022,naive_last,,86.66423333333334,,,,,
325,2021,2022,naive_last,,59.11475,,,,,
327,2021,2022,naive_last,,83.8381653846154,,,,,
337,2021,2022,naive_last,,89.7945,,,,,
338,2021,2022,naive_last,,81.48499545454546,,,,,
342,2021,2022,naive_last,,83.8260642857143,,,,,
350,2021,2022,naive_last,,88.23714774774774,,,,,
352,2021,2022,naive_last,,105.637,,,,,
356,2021,2022,naive_last,,83.89178245614036,,,,,
358,2021,2022,naive_last,,86.80896641221373,,,,,
363,2021,2022,naive_last,,75.70665,,,,,
365,2021,2022,naive_last,,84.38162055749129,,,,,
368,2021,2022,naive_last,,69.4973,,,,,
376,2021,2022,naive_last,,54.4033,,,,,
377,2021,2022,naive_last,,63.4214,,,,,
394,2021,2022,naive_last,,39.9719,,,,,
399,2021,2022,naive_last,,88.545666,,,,,
402,2021,2022,naive_last,,74.0538,,,,,
417,2021,2022,naive_last,,83.92984645669291,,,,,
427,2021,2022,naive_last,,79.32764,,,,,
428,2021,2022,naive_last,,85.5868,,,,,
431,2021,2022,naive_last,,91.73452,,,,,
432,2021,2022,naive_last,,87.08858347107439,,,,,
436,2021,2022,naive_last,,84.73502500000001,,,,,
446,2021,2022,naive_last,,75.34761666666667,,,,,
454,2021,2022,naive_last,,109.5635,,,,,
456,2021,2022,naive_last,,80.0996,,,,,
458,2021,2022,naive_last,,43.7622,,,,,
461,2021,2022,naive_last,,60.419216,,,,,
466,2021,2022,naive_last,,85.2455,,,,,
468,2021,2022,naive_last,,79.97976666666666,,,,,
475,2021,2022,naive_last,,83.744775,,,,,
485,2021,2022,naive_last,,88.35887920353983,,,,,
487,2021,2022,naive_last,,85.588328,,,,,
493,2021,2022,naive_last,,86.69882032967033,,,,,
499,2021,2022,naive_last,,66.75753999999999,,,,,
510,2021,2022,naive_last,,87.49035,,,,,
517,2021,2022,naive_last,,75.41114285714286,,,,,
519,2021,2022,naive_last,,84.88404186046512,,,,,
525,2021,2022,naive_last,,101.8483,,,,,
527,2021,2022,naive_last,,67.91759090909092,,,,,
529,2021,2022,naive_last,,88.15059038461538,,,,,
531,2021,2022,naive_last,,84.77755384615385,,,,,
534,2021,2022,naive_last,,70.29572499999999,,,,,
536,2021,2022,naive_last,,84.40159130434782,,,,,
539,2021,2022,naive_last,,76.18904444444445,,,,,
541,2021,2022,naive_last,,87.17602500000001,,,,,
546,2021,2022,naive_last,,82.1778,,,,,
550,2021,2022,naive_last,,79.36752857142856,,,,,
551,2021,2022,naive_last,,83.38160512820512,,,,,
554,2021,2022,naive_last,,83.3428414893617,,,,,
565,2021,2022,naive_last,,83.50145333333333,,,,,
579,2021,2022,naive_last,,89.07029999999999,,,,,
585,2021,2022,naive_last,,86.77388823529411,,,,,
598,2021,2022,naive_last,,82.37687096774194,,,,,
618,2021,2022,naive_last,,88.1678194736842,,,,,
626,2021,2022,naive_last,,75.72724320987653,,,,,
627,2021,2022,naive_last,,87.52794,,,,,
629,2021,2022,naive_last,,81.32475,,,,,
630,2021,2022,naive_last,,63.495394444444436,,,,,
633,2021,2022,naive_last,,94.98795128205128,,,,,
634,2021,2022,naive_last,,88.9798,,,,,
635,2021,2022,naive_last,,66.02596666666666,,,,,
639,2021,2022,naive_last,,82.9659288888889,,,,,
642,2021,2022,naive_last,,87.92940330578513,,,,,
650,2021,2022,naive_last,,85.11181830985915,,,,,
654,2021,2022,naive_last,,91.56294615384614,,,,,
669,2021,2022,naive_last,,26.654,,,,,
677,2021,2022,naive_last,,83.51095000000001,,,,,
683,2021,2022,naive_last,,91.15255,,,,,
684,2021,2022,naive_last,,74.35860000000001,,,,,
693,2021,2022,naive_last,,58.2349,,,,,
711,2021,2022,naive_last,,82.8003602739726,,,,,
714,2021,2022,naive_last,,83.3262,,,,,
716,2021,2022,naive_last,,79.5953125,,,,,
723,2021,2022,naive_last,,88.73823183856503,,,,,
724,2021,2022,naive_last,,84.89459024390244,,,,,
731,2021,2022,naive_last,,99.8541,,,,,
741,2021,2022,naive_last,,79.81969090909091,,,,,
750,2021,2022,naive_last,,87.67529132653061,,,,,
755,2021,2022,naive_last,,83.7653,,,,,
756,2021,2022,naive_last,,85.3333708029197,,,,,
761,2021,2022,naive_last,,82.1497952,,,,,
763,2021,2022,naive_last,,65.1784,,,,,
765,2021,2022,naive_last,,87.73062678571429,,,,,
768,2021,2022,naive_last,,87.54877166666667,,,,,
773,2021,2022,naive_last,,87.226046875,,,,,
774,2021,2022,naive_last,,48.821,,,,,
781,2021,2022,naive_last,,75.03310526315789,,,,,
791,2021,2022,naive_last,,84.16471914893617,,,,,
795,2021,2022,naive_last,,89.4791,,,,,
797,2021,2022,naive_last,,75.1275,,,,,
799,2021,2022,naive_last,,68.05272222222223,,,,,
804,2021,2022,naive_last,,83.47500000000001,,,,,
805,2021,2022,naive_last,,85.3188,,,,,
820,2021,2022,naive_last,,77.561,,,,,
821,2021,2022,naive_last,,76.94755,,,,,
829,2021,2022,naive_last,,62.618966666666665,,,,,
837,2021,2022,naive_last,,86.00628333333333,,,,,
848,2021,2022,naive_last,,84.84000746268657,,,,,
861,2021,2022,naive_last,,97.794,,,,,
866,2021,2022,naive_last,,88.38214821428572,,,,,
874,2021,2022,naive_last,,103.1315,,,,,
875,2021,2022,naive_last,,95.03450000000001,,,,,
876,2021,2022,naive_last,,85.25918571428572,,,,,
883,2021,2022,naive_last,,86.11721818181819,,,,,
887,2021,2022,naive_last,,67.5335,,,,,
890,2021,2022,naive_last,,80.6583375,,,,,
897,2021,2022,naive_last,,87.11237121212122,,,,,
903,2021,2022,naive_last,,81.61210570342206,,,,,
905,2021,2022,naive_last,,76.83269473684211,,,,,
910,2021,2022,naive_last,,79.14486666666666,,,,,
913,2021,2022,naive_last,,87.42281428571428,,,,,
918,2021,2022,naive_last,,72.41433333333333,,,,,
921,2021,2022,naive_last,,66.52521666666667,,,,,
922,2021,2022,naive_last,,82.4237,,,,,
924,2021,2022,naive_last,,85.47391451612903,,,,,
925,2021,2022,naive_last,,85.35325362318841,,,,,
932,2021,2022,naive_last,,88.84504848484848,,,,,
934,2021,2022,naive_last,,90.70281481481481,,,,,
936,2021,2022,naive_last,,87.32894777070064,,,,,
937,2021,2022,naive_last,,91.59150380952381,,,,,
939,2021,2022,naive_last,,91.06369268292683,,,,,
942,2021,2022,naive_last,,83.49967692307692,,,,,
946,2021,2022,naive_last,,58.9352,,,,,
949,2021,2022,naive_last,,89.17515119047619,,,,,
954,2021,2022,naive_last,,74.08619999999999,,,,,
960,2021,2022,naive_last,,91.0538,,,,,
961,2021,2022,naive_last,,86.1851,,,,,
965,2021,2022,naive_last,,87.33200449438202,,,,,
968,2021,2022,naive_last,,90.13194571428572,,,,,
978,2021,2022,naive_last,,78.47014333333333,,,,,
979,2021,2022,naive_last,,64.43357777777777,,,,,
983,2021,2022,naive_last,,72.8125,,,,,
984,2021,2022,naive_last,,61.4961,,,,,
988,2021,2022,naive_last,,100.8632,,,,,
989,2021,2022,naive_last,,89.72309701492537,,,,,
997,2021,2022,naive_last,,80.81176375,,,,,
998,2021,2022,naive_last,,60.76696666666667,,,,,
1005,2021,2022,naive_last,,88.01658571428571,,,,,
1009,2021,2022,naive_last,,89.21438863636364,,,,,
1013,2021,2022,naive_last,,93.2502,,,,,
1017,2021,2022,naive_last,,78.958925,,,,,
1018,2021,2022,naive_last,,90.41575493421053,,,,,
1020,2021,2022,naive_last,,82.07662727272726,,,,,
1022,2021,2022,naive_last,,78.01893333333334,,,,,
1025,2021,2022,naive_last,,79.5557,,,,,
1033,2021,2022,naive_last,,91.66466702127659,,,,,
1037,2021,2022,naive_last,,83.17472857142857,,,,,
1043,2021,2022,naive_last,,61.627100000000006,,,,,
1045,2021,2022,naive_last,,84.12153333333333,,,,,
1046,2021,2022,naive_last,,67.08486785714285,,,,,
1054,2021,2022,naive_last,,70.5452090909091,,,,,
1055,2021,2022,naive_last,,86.28198497652582,,,,,
1056,2021,2022,naive_last,,86.90156829268294,,,,,
1060,2021,2022,naive_last,,101.4512,,,,,
1061,2021,2022,naive_last,,89.2349,,,,,
1063,2021,2022,naive_last,,81.3014,,,,,
1066,2021,2022,naive_last,,68.8131606060606,,,,,
1067,2021,2022,naive_last,,84.4311,,,,,
1072,2021,2022,naive_last,,74.506525,,,,,
1079,2021,2022,naive_last,,68.03710000000001,,,,,
1080,2021,2022,naive_last,,74.079575,,,,,
1083,2021,2022,naive_last,,84.0395523076923,,,,,
1085,2021,2022,naive_last,,45.8842,,,,,
1088,2021,2022,naive_last,,81.68214,,,,,
1092,2021,2022,naive_last,,87.28794957983193,,,,,
1094,2021,2022,naive_last,,72.58710833333333,,,,,
1103,2021,2022,naive_last,,65.93706666666667,,,,,
1111,2021,2022,naive_last,,64.15980869565217,,,,,
1115,2021,2022,naive_last,,83.23610000000001,,,,,
1117,2021,2022,naive_last,,49.05402,,,,,
1124,2021,2022,naive_last,,66.9483,,,,,
1132,2021,2022,naive_last,,65.75039666666666,,,,,
1134,2021,2022,naive_last,,89.05444,,,,,
1136,2021,2022,naive_last,,85.4277,,,,,
1144,2021,2022,naive_last,,87.2773,,,,,
1148,2021,2022,naive_last,,70.03634166666667,,,,,
1154,2021,2022,naive_last,,70.8023,,,,,
1159,2021,2022,naive_last,,75.62145,,,,,
1162,2021,2022,naive_last,,96.7225,,,,,
1165,2021,2022,naive_last,,82.367175,,,,,
1166,2021,2022,naive_last,,80.3702,,,,,
1172,2021,2022,naive_last,,90.1701,,,,,
1174,2021,2022,naive_last,,61.9628,,,,,
1176,2021,2022,naive_last,,85.056,,,,,
1177,2021,2022,naive_last,,62.82560869565218,,,,,
1193,2021,2022,naive_last,,103.6298,,,,,
1197,2021,2022,naive_last,,85.71732105263159,,,,,
1207,2021,2022,naive_last,,63.23745185185185,,,,,
1211,2021,2022,naive_last,,68.70573333333333,,,,,
1213,2021,2022,naive_last,,85.9351296,,,,,
1215,2021,2022,naive_last,,72.5933870967742,,,,,
1220,2021,2022,naive_last,,88.0639,,,,,
1229,2021,2022,naive_last,,83.55583725490196,,,,,
1230,2021,2022,naive_last,,15.8401,,,,,
1235,2021,2022,naive_last,,77.9337,,,,,
1241,2021,2022,naive_last,,85.69239803921567,,,,,
1250,2021,2022,naive_last,,95.3628,,,,,
1259,2021,2022,naive_last,,22.7583,,,,,
1265,2021,2022,naive_last,,30.9002,,,,,
1273,2021,2022,naive_last,,97.05686,,,,,
1274,2021,2022,naive_last,,81.63011666666667,,,,,
1275,2021,2022,naive_last,,94.775,,,,,
1278,2021,2022,naive_last,,70.3696,,,,,
1287,2021,2022,naive_last,,53.03775,,,,,
1291,2021,2022,naive_last,,85.34705,,,,,
1296,2021,2022,naive_last,,96.9241,,,,,
1303,2021,2022,naive_last,,83.62344999999999,,,,,
1311,2021,2022,naive_last,,64.46287826086956,,,,,
1315,2021,2022,naive_last,,87.35410277777777,,,,,
1317,2021,2022,naive_last,,88.92225975609756,,,,,
1321,2021,2022,naive_last,,80.69532966101694,,,,,
1340,2021,2022,naive_last,,100.81739999999999,,,,,
1346,2021,2022,naive_last,,78.1831,,,,,
1349,2021,2022,naive_last,,74.3187,,,,,
1351,2021,2022,naive_last,,67.539275,,,,,
1358,2021,2022,naive_last,,77.4064,,,,,
1370,2021,2022,naive_last,,83.11875081967213,,,,,
1376,2021,2022,naive_last,,69.45828421052632,,,,,
1386,2021,2022,naive_last,,66.7081,,,,,
1389,2021,2022,naive_last,,78.005,,,,,
1392,2021,2022,naive_last,,75.9452,,,,,
