,season,batter_id,age,last_season,target_level_2024,seasons_in_data,total_observations,recent_performance,method,fit_mode,val_rmse,val_mae,val_aic,arima_order_p,arima_order_d,arima_order_q,forecast,lower_95,upper_95,prediction_std
117,2024,718,27.1,2023.0,MLB,5.0,976.0,88.76444290030211,"ARIMAX(0, 0, 0)",aic,,,-98.03717474842875,0.0,0.0,0.0,82.6769890295163,82.67697884637786,82.67699921265475,5.195478797295251e-06
118,2024,729,31.6,2023.0,MLB,5.0,1330.0,88.15783984375,"ARIMAX(0, 0, 0)",cv,2.0311750758697276,1.792243614784553,-36.0911693222716,0.0,0.0,0.0,89.95224484715466,89.95223700785044,89.95225268645888,3.999645008840552e-06
119,2024,730,27.3,2023.0,MLB,3.0,568.0,89.91233823529411,"ARIMAX(0, 0, 0)",aic,,,-48.054828655153216,0.0,0.0,0.0,90.89280753631746,90.8927977531835,90.89281731945142,4.9913948783699065e-06
120,2024,738,25.6,2023.0,MLB,3.0,903.0,88.76249047619046,"ARIMAX(0, 0, 0)",aic,,,-47.05074162755257,0.0,0.0,0.0,88.2333304451089,88.23332095836194,88.23333993185587,4.840177021086285e-06
121,2024,748,25.3,2023.0,MLB,2.0,397.0,87.06605555555555,"ARIMAX(0, 0, 0)",aic,,,-25.411498137335144,0.0,0.0,0.0,76.78058235059527,76.78057223363126,76.78059246755927,5.161716329643686e-06
122,2024,754,23.4,2023.0,MLB,2.0,344.0,90.57265153374232,"ARIMAX(0, 0, 0)",aic,,,-28.749293116711904,0.0,0.0,0.0,91.95123635591494,91.95122614408815,91.95124656774172,5.210115709385774e-06
123,2024,758,39.6,2023.0,MLB,5.0,1878.0,89.45320286343612,"ARIMAX(0, 0, 0)",cv,2.7113413191717597,2.546354957236126,-40.064220508946754,0.0,0.0,0.0,88.81763690505844,88.8176290367611,88.81764477335577,4.014437413783229e-06
124,2024,759,28.3,2023.0,MLB,3.0,791.0,91.21399054726368,"ARIMAX(0, 0, 0)",aic,,,-46.03568146000307,0.0,0.0,0.0,90.64975850923548,90.64974707270804,90.64976994576293,5.834962974471618e-06
125,2024,769,26.3,2023.0,MLB,5.0,1869.0,90.15786241900648,"ARIMAX(0, 0, 0)",cv,0.4152432698263253,0.4050777882487679,-38.10352829579689,0.0,0.0,0.0,89.58850897470658,89.58850117226977,89.5885167771434,3.980835108264654e-06
126,2024,772,30.9,2023.0,MLB,5.0,878.0,91.33515471698114,"ARIMAX(0, 0, 0)",cv,0.5655479099993301,0.4182297904986356,-38.265295256051544,0.0,0.0,0.0,92.02585291653574,92.0258450741191,92.02586075895238,4.001232977599306e-06
127,2024,779,29.8,2023.0,MLB,5.0,1719.0,90.61972957393483,"ARIMAX(0, 0, 0)",cv,1.279068803596341,1.001769202875458,-39.83911557820829,0.0,0.0,0.0,90.9972744683253,90.99726669502188,90.99728224162872,3.965971134267438e-06
128,2024,782,26.8,2023.0,MLB,2.0,507.0,87.02532540540541,"ARIMAX(0, 0, 0)",aic,,,-24.75068982330069,0.0,0.0,0.0,64.11535649735505,64.11534591824085,64.11536707646925,5.39750724659389e-06
129,2024,783,30.3,2023.0,MLB,5.0,2109.0,88.8286144876325,"ARIMAX(0, 0, 0)",cv,2.8606866453385544,2.7986155398952306,-40.62889777144633,0.0,0.0,0.0,90.59725854247182,90.5972506829864,90.59726640195724,4.0099415416279396e-06
130,2024,786,31.6,2023.0,MLB,5.0,1088.0,89.70621206349206,"ARIMAX(0, 0, 0)",cv,3.4205036256656483,3.380109661493549,-38.6769351128806,0.0,0.0,0.0,90.83915237007686,90.83914227064834,90.83916246950538,5.152769654043777e-06
131,2024,792,25.0,2023.0,MLB,2.0,554.0,90.03743274021352,"ARIMAX(0, 0, 0)",aic,,,-26.83502334159178,0.0,0.0,0.0,68.77512617391936,68.77511559972724,68.77513674811148,5.394995978303068e-06
132,2024,808,28.3,2023.0,MLB,5.0,1212.0,87.14424251497006,"ARIMAX(0, 0, 0)",cv,12.088513031956218,10.682640193323394,-36.045859364392385,0.0,0.0,0.0,86.14245603638194,86.14244818323046,86.14246388953343,4.0067099425126506e-06
133,2024,814,32.0,2023.0,MLB,5.0,1137.0,90.30897918367349,"ARIMAX(0, 0, 0)",cv,12.342321598143384,9.470778642677011,-37.87400742826283,0.0,0.0,0.0,90.92056676792184,90.92055891891545,90.92057461692822,4.004595099064894e-06
134,2024,825,29.3,2023.0,MLB,5.0,1589.0,89.43388737373738,"ARIMAX(0, 0, 0)",cv,1.3839485408418544,1.0583943230779769,-39.75032132595571,0.0,0.0,0.0,89.10575785988163,89.1057499778839,89.10576574187937,4.0214274141984495e-06
135,2024,831,27.4,2023.0,MLB,3.0,176.0,86.28922592592593,"ARIMAX(0, 0, 0)",aic,,,-49.61556796933803,0.0,0.0,0.0,86.72306154521677,86.72305178190165,86.72307130853189,4.9812832244521015e-06
136,2024,832,33.6,2023.0,MLB,5.0,1213.0,88.06786910569106,"ARIMAX(0, 0, 0)",cv,2.2504901032070066,1.9049886017595552,-37.94852254231638,0.0,0.0,0.0,88.54440458433669,88.5443966682066,88.54441250046678,4.038841881345675e-06
137,2024,833,30.4,2023.0,MLB,5.0,1146.0,87.25927262773723,"ARIMAX(0, 0, 0)",aic,,,-88.8659900509513,0.0,0.0,0.0,83.92678537177807,83.92677558072005,83.92679516283609,4.9954377650302765e-06
138,2024,838,29.5,2023.0,MLB,5.0,1522.0,90.50064472222222,"ARIMAX(0, 0, 0)",cv,5.5685771792133325,4.248720362063565,-40.24834217600434,0.0,0.0,0.0,90.6759042319472,90.67589645108345,90.67591201281098,3.969828453266798e-06
139,2024,839,28.7,2023.0,MLB,5.0,796.0,87.6472,"ARIMAX(0, 0, 0)",aic,,,-92.27057232186696,0.0,0.0,0.0,86.13469180831683,86.1346839438338,86.13469967279985,4.012491338736087e-06
140,2024,842,29.9,2023.0,MLB,5.0,848.0,89.42830260416667,"ARIMAX(0, 0, 0)",cv,12.367646365729538,8.814128123119268,-38.13219384189873,0.0,0.0,0.0,88.01652890842927,88.01651879905432,88.0165390178042,5.157844357513011e-06
141,2024,843,27.5,2023.0,MLB,5.0,1832.0,89.62146772908366,"ARIMAX(0, 0, 0)",cv,2.3360469451294468,2.2007499652377263,-36.02042140431118,0.0,0.0,0.0,89.50820953887066,89.50820164140805,89.50821743633327,4.029317657759006e-06
142,2024,851,25.8,2023.0,MLB,3.0,1011.0,87.67525496183207,"ARIMAX(0, 0, 0)",aic,,,-46.00483389010242,0.0,0.0,0.0,62.633621396359125,62.633610809131035,62.633631983587215,5.4016469845794055e-06
143,2024,855,29.3,2023.0,MLB,5.0,790.0,81.95766413793103,"ARIMAX(0, 0, 0)",cv,17.476373307944808,13.88187267796492,-37.91559888313081,0.0,0.0,0.0,79.7489595946535,79.74895182596352,79.74896736334348,3.96361733819782e-06
144,2024,857,33.3,2023.0,MLB,5.0,1789.0,88.27732752475248,"ARIMAX(0, 0, 0)",cv,2.3002489329945552,2.288097393767103,-39.939148506261326,0.0,0.0,0.0,87.13972237115378,87.13971448451912,87.13973025778844,4.023793195238907e-06
145,2024,859,38.2,2023.0,MLB,5.0,1883.0,88.85102753303964,"ARIMAX(0, 0, 0)",cv,3.9592979509453254,3.1541881574192345,-40.303751559973385,0.0,0.0,0.0,88.34458986341669,88.3445819541676,88.34459777266578,4.035331169443081e-06
146,2024,870,26.4,2023.0,MLB,5.0,974.0,88.3480448,"ARIMAX(0, 0, 0)",cv,4.848758317072334,4.410285260707326,-40.46175631777681,0.0,0.0,0.0,88.43315892103858,88.43315101352069,88.43316682855648,4.0344479068190425e-06
147,2024,878,29.7,2023.0,MLB,5.0,1799.0,87.21382832369942,"ARIMAX(0, 0, 0)",cv,4.8201761675288495,4.0294251436125705,-35.921984996141326,0.0,0.0,0.0,87.30391344931934,87.30390562664631,87.30392127199237,3.991159707490105e-06
148,2024,880,37.9,2023.0,MLB,5.0,1114.0,84.23207707509881,"ARIMAX(0, 0, 0)",cv,1.0879475139615404,1.0393134739668142,-40.05515386452342,0.0,0.0,0.0,82.76595552019886,82.76594767060423,82.76596336979348,4.004895216365519e-06
149,2024,881,28.4,2023.0,MLB,3.0,1079.0,87.51231542288556,"ARIMAX(0, 0, 0)",aic,,,-46.350317625910094,0.0,0.0,0.0,54.180291152224704,54.18027970914818,54.18030259530123,5.838304348814364e-06
150,2024,885,32.9,2023.0,MLB,5.0,1046.0,91.86050242718449,"ARIMAX(0, 0, 0)",cv,4.763438377915457,3.810532768468299,-42.0659502663488,0.0,0.0,0.0,91.84190975441196,91.83169408362164,91.85212542520227,0.0052120769338348
151,2024,888,29.0,2023.0,MLB,5.0,1088.0,86.85187085020243,"ARIMAX(0, 0, 0)",cv,12.150624316162112,9.50342178186542,-38.43152172662546,0.0,0.0,0.0,87.91871786103772,87.9187100107776,87.91872571129784,4.005234754287107e-06
152,2024,891,27.8,2023.0,MLB,3.0,266.0,83.53478541666667,"ARIMAX(0, 0, 0)",aic,,,-45.91669901422938,0.0,0.0,0.0,82.44065079274662,82.4406412068131,82.44066037868015,4.890782411259389e-06
153,2024,898,25.0,2023.0,MLB,2.0,468.0,89.85291477987421,"ARIMAX(0, 0, 0)",aic,,,-24.483539901149683,0.0,0.0,0.0,75.09833147720062,75.09832197734822,75.09834097705301,4.8468634674941775e-06
154,2024,911,24.2,2023.0,MLB,2.0,562.0,83.9792290429043,"ARIMAX(0, 0, 0)",aic,,,-25.404020566188706,0.0,0.0,0.0,71.77025330135572,71.77024386867257,71.77026273403888,4.812593447565762e-06
155,2024,929,33.8,2023.0,MLB,5.0,1252.0,85.90703256880735,"ARIMAX(0, 0, 0)",cv,5.669952623746419,4.775173481309139,-38.03053819541632,0.0,0.0,0.0,85.22835805507326,85.22835018206423,85.22836592808228,4.016841339367899e-06
156,2024,947,35.5,2023.0,MLB,5.0,1181.0,87.3062605263158,"ARIMAX(0, 0, 0)",cv,6.094413103186762,4.421100533551453,-38.035901914267455,0.0,0.0,0.0,88.07304524968207,88.07303742394788,88.07305307541625,3.9927215239259215e-06
157,2024,950,23.8,2023.0,MLB,3.0,883.0,91.80770145985402,"ARIMAX(0, 0, 0)",aic,,,-47.57554133020824,0.0,0.0,0.0,92.549422018985,92.5494119905385,92.54943204743152,5.116554342115316e-06
158,2024,958,27.0,2023.0,MLB,3.0,449.0,92.55090785340312,"ARIMAX(0, 0, 0)",aic,,,-50.07281406780044,0.0,0.0,0.0,96.85950380681906,96.85949226388192,96.8595153497562,5.889253638046358e-06
159,2024,966,25.9,,,,,,,,,,,,,,,,,
160,2024,970,20.3,2023.0,MLB,2.0,399.0,92.04360878552971,"ARIMAX(0, 0, 0)",aic,,,-29.286736739907745,0.0,0.0,0.0,54.86105553407804,54.86104426324861,54.86106680490747,5.750423179805768e-06
161,2024,974,22.6,2023.0,MLB,2.0,425.0,92.06878093922651,"ARIMAX(0, 0, 0)",aic,,,-26.531200082732937,0.0,0.0,0.0,94.3607416371864,94.36073219790104,94.3607510764718,4.815961927663791e-06
162,2024,991,22.1,2023.0,MLB,1.0,235.0,87.29127957446809,fallback_last_plus_level,simple_arima,,,13.776378201468065,,,,91.79127957446808,,,
163,2024,1010,34.1,2023.0,MLB,4.0,1321.0,90.08672341463416,"ARIMAX(0, 0, 0)",cv,1.0454772218157586,1.0454772218157586,-29.238286835090143,0.0,0.0,0.0,88.62307258592921,88.6230647064495,88.62308046540892,4.020142709429578e-06
164,2024,1016,28.2,2023.0,MLB,3.0,795.0,91.73371864864863,"ARIMAX(0, 0, 0)",aic,,,-49.00555220471779,0.0,0.0,0.0,91.79026115506768,91.79025332521876,91.79026898491658,3.994820873191778e-06
165,2024,1040,27.5,2023.0,MLB,5.0,859.0,88.44719528985506,"ARIMAX(0, 0, 0)",aic,,,-90.39094629839006,0.0,0.0,0.0,88.08975059794975,88.08974050817034,88.08976068772915,5.147846636947755e-06
166,2024,1050,27.4,2023.0,MLB,5.0,1592.0,91.3124576923077,"ARIMAX(0, 0, 0)",cv,4.271893320106282,3.7523601197766463,-40.410462402256805,0.0,0.0,0.0,93.59735340138732,93.59734550002072,93.59736130275394,4.031309497558679e-06
167,2024,1058,30.1,2023.0,MLB,5.0,1167.0,85.31879488054606,"ARIMAX(0, 0, 0)",cv,2.5657554870443136,2.398212117058627,-36.07453623129326,0.0,0.0,0.0,85.31803977662148,85.31803190223144,85.31804765101151,4.017545936746074e-06
168,2024,1059,29.8,2023.0,MLB,5.0,1038.0,84.38372358208954,"ARIMAX(0, 0, 0)",aic,,,-94.89764834045084,0.0,0.0,0.0,84.31319848022606,84.3131883330162,84.31320862743593,5.177147889528488e-06
169,2024,1065,22.7,2023.0,MLB,1.0,338.0,89.86020325443786,fallback_last_plus_level,simple_arima,,,13.83438739749057,,,,94.36020325443786,,,
170,2024,1068,21.8,2023.0,MLB,2.0,351.0,87.44496707317073,"ARIMAX(0, 0, 0)",aic,,,-24.655045417309125,0.0,0.0,0.0,80.59977996103189,80.59976965169588,80.59979027036789,5.259865308837144e-06
171,2024,1074,25.8,2023.0,MLB,2.0,475.0,87.71881295180722,"ARIMAX(0, 0, 0)",aic,,,-25.253781124894033,0.0,0.0,0.0,77.60750786337277,77.60749846699044,77.60751725975511,4.794072621876341e-06
172,2024,1082,23.6,2023.0,MLB,2.0,360.0,88.01002027027027,"ARIMAX(0, 0, 0)",aic,,,-29.194858852034756,0.0,0.0,0.0,52.18397642428763,52.18396508300749,52.18398776556778,5.786367419680537e-06
173,2024,1086,23.2,2023.0,MLB,2.0,736.0,88.11139310344826,"ARIMAX(0, 0, 0)",aic,,,-25.39515312874812,0.0,0.0,0.0,88.11138835841602,88.11138046896502,88.11139624786702,4.025230101161952e-06
174,2024,1087,28.6,2023.0,MLB,5.0,1012.0,90.52153580246912,"ARIMAX(0, 0, 0)",aic,,,-91.24330888114768,0.0,0.0,0.0,91.89793051986926,91.89792092543796,91.89794011430055,4.895118005274711e-06
175,2024,1091,25.8,2023.0,MLB,2.0,625.0,90.50669864864864,"ARIMAX(0, 0, 0)",aic,,,-27.730780814674745,0.0,0.0,0.0,90.5066937488884,90.50668595967788,90.50670153809892,3.974087004148343e-06
176,2024,1093,23.8,2023.0,MLB,1.0,71.0,87.89444788732395,fallback_last_plus_level,simple_arima,,,13.790150343868284,,,,92.39444788732396,,,
177,2024,1097,35.6,2023.0,MLB,5.0,510.0,82.8329697368421,"ARIMAX(0, 0, 0)",cv,5.432853862389302,3.905711856347672,-37.97173422651556,0.0,0.0,0.0,81.90650402277545,81.90649616574142,81.90651187980949,4.008690834153844e-06
178,2024,1109,31.3,2022.0,MLB,4.0,1210.0,90.0855286956522,"ARIMAX(0, 0, 0)",cv,1.1085123942049506,1.1085123942049506,-31.274522071989143,0.0,0.0,0.0,90.245321489268,90.2453136393625,90.2453293391735,4.005053826905187e-06
179,2024,1113,25.1,2023.0,MLB,5.0,437.0,91.25385095238096,"ARIMAX(0, 0, 0)",aic,,,-4.741312180669137,0.0,0.0,0.0,91.56085876388929,91.47948362142236,91.6422339063562,0.0415179298300564
180,2024,1126,24.6,2023.0,MLB,2.0,393.0,88.93951739130435,"ARIMAX(0, 0, 0)",aic,,,-29.381712843162276,0.0,0.0,0.0,88.93951261738194,88.93950469890807,88.9395205358558,4.040037688517779e-06
181,2024,1133,29.2,2023.0,MLB,5.0,1023.0,88.25782252747253,"ARIMAX(0, 0, 0)",cv,5.025856644605456,3.890958226963008,-38.14815281044138,0.0,0.0,0.0,88.10403017970437,88.10402060596115,88.10403975344758,4.884562863933251e-06
182,2024,1143,26.8,2023.0,MLB,5.0,943.0,89.68498813559323,"ARIMAX(0, 0, 0)",aic,,,-94.8298167587811,0.0,0.0,0.0,76.19578111485306,76.19577156805175,76.19579066165437,4.870816994184679e-06
183,2024,1151,33.6,2023.0,MLB,5.0,823.0,88.37310095846645,"ARIMAX(0, 0, 0)",cv,55.96026588893698,42.85357723393858,-37.7893927720247,0.0,0.0,0.0,85.77995137201953,85.77994349150151,85.77995925253754,4.020672455291268e-06
184,2024,1153,25.5,2023.0,MLB,1.0,314.0,88.89952738853503,fallback_last_plus_level,simple_arima,,,13.812890718991891,,,,93.39952738853503,,,
185,2024,1171,22.3,,,,,,,,,,,,,,,,,
186,2024,1173,27.1,2023.0,MLB,3.0,856.0,85.6383827067669,"ARIMAX(0, 0, 0)",aic,,,-47.15132277434962,0.0,0.0,0.0,85.74431200651628,85.74430228071098,85.74432173232158,4.962145560662808e-06
187,2024,1184,26.8,2023.0,MLB,3.0,934.0,90.15696419753088,"ARIMAX(0, 0, 0)",aic,,,-48.91556574026791,0.0,0.0,0.0,90.03959486545692,90.03958705520344,90.0396026757104,3.984823203379573e-06
188,2024,1186,30.0,2023.0,MLB,5.0,1541.0,86.7563186157518,"ARIMAX(0, 0, 0)",cv,4.87071693874829,4.773745937766009,-38.26586723989239,0.0,0.0,0.0,89.15056100519402,89.15055309882106,89.15056891156698,4.033863753685015e-06
189,2024,1190,27.1,2023.0,MLB,5.0,1306.0,86.24444054054054,"ARIMAX(0, 0, 0)",cv,13.951455735825462,11.342160432478124,-36.0283526715124,0.0,0.0,0.0,87.24000603073866,87.23999823361005,87.24001382786726,3.978126838375123e-06
190,2024,1200,27.7,2023.0,MLB,5.0,2018.0,93.0332576754386,"ARIMAX(0, 0, 0)",cv,1.4331676660063395,1.3197897275446806,-39.82433797727128,0.0,0.0,0.0,93.11016147212862,93.11015355324288,93.11016939101437,4.040247827906662e-06
191,2024,1204,21.2,2023.0,MLB,1.0,23.0,85.81056956521739,fallback_last_plus_level,simple_arima,,,13.742161441034636,,,,90.3105695652174,,,
192,2024,1206,27.4,2023.0,MLB,3.0,579.0,86.5968015576324,"ARIMAX(0, 0, 0)",aic,,,-47.94840459570784,0.0,0.0,0.0,87.07460767200182,87.07459745590103,87.07461788810261,5.212296321539206e-06
193,2024,1208,26.8,2023.0,MLB,5.0,485.0,88.25470952380952,"ARIMAX(0, 0, 0)",aic,,,-90.28482026140716,0.0,0.0,0.0,82.50202611330346,82.50201589896294,82.50203632764398,5.211398224522949e-06
194,2024,1217,24.3,2023.0,MLB,3.0,674.0,89.7341801980198,"ARIMAX(0, 0, 0)",aic,,,-48.31655146526401,0.0,0.0,0.0,89.54919512502914,89.54918568419777,89.54920456586052,4.816750702604845e-06
195,2024,1239,32.7,2023.0,MLB,5.0,1419.0,87.48824309392265,"ARIMAX(0, 0, 0)",cv,3.7099430272774567,2.918227734883075,-37.82072403609145,0.0,0.0,0.0,87.51065794000878,87.51065014733038,87.51066573268719,3.975856328064747e-06
196,2024,1244,29.2,2023.0,MLB,5.0,1131.0,86.73393841807909,"ARIMAX(0, 0, 0)",cv,19.518094320060715,17.831520645570237,-36.42527420189575,0.0,0.0,0.0,86.19361949082436,86.19360948321096,86.19362949843776,5.105925202823231e-06
197,2024,1253,33.6,2023.0,MLB,5.0,643.0,83.81931188118811,"ARIMAX(0, 0, 0)",aic,,,-91.40551632666126,0.0,0.0,0.0,84.02166437599396,84.02165660387915,84.02167214810878,3.96536470054334e-06
198,2024,1258,30.6,2023.0,MLB,5.0,1585.0,88.21755291005292,"ARIMAX(0, 0, 0)",cv,0.7156974468754,0.6410243229935588,-37.94037507748693,0.0,0.0,0.0,88.0254531779704,88.0254452766421,88.02546107929871,4.03128995038301e-06
199,2024,1260,34.2,2023.0,MLB,5.0,2034.0,85.24685482954546,"ARIMAX(0, 0, 0)",cv,5.628183909855712,4.732595306035208,-35.79503810020402,0.0,0.0,0.0,87.17965305829158,87.17964515068634,87.17966096589682,4.0344924679991854e-06
200,2024,1283,25.6,2023.0,MLB,3.0,1047.0,93.22033269754768,"ARIMAX(0, 0, 0)",aic,,,-48.46993721163736,0.0,0.0,0.0,93.47687567428824,93.47686777618873,93.47688357238778,4.029642615053639e-06
201,2024,1284,25.0,2023.0,MLB,2.0,548.0,84.58839721362229,"ARIMAX(0, 0, 0)",aic,,,-26.70085437385241,0.0,0.0,0.0,81.42003430438771,81.42002424811471,81.42004436066071,5.130751529758509e-06
202,2024,1289,30.0,2023.0,MLB,5.0,1494.0,94.39936376404494,"ARIMAX(0, 0, 0)",cv,11.542229804958922,8.240943776152974,-40.250872228567424,0.0,0.0,0.0,95.14701288892044,95.14700511586408,95.14702066197675,3.96584507093533e-06
203,2024,1293,31.7,2023.0,MLB,5.0,1601.0,91.38957016129034,"ARIMAX(0, 0, 0)",cv,0.5548298012370084,0.3945272418934138,-38.056808652538365,0.0,0.0,0.0,91.5517617218222,91.55175382889055,91.5517696147538,4.027005928719518e-06
204,2024,1298,37.4,2023.0,MLB,5.0,2038.0,89.01995166297118,"ARIMAX(0, 0, 0)",cv,0.9837665957499347,0.9346382492041698,-41.76028143722667,0.0,0.0,0.0,87.55484903425231,87.55113351241201,87.55856455609262,0.0018956744083192
205,2024,1308,29.2,2023.0,MLB,5.0,889.0,88.14961483253587,"ARIMAX(0, 0, 0)",cv,5.845397476441055,5.576879842966548,-38.41548115227691,0.0,0.0,0.0,87.45845678895452,87.45844896741993,87.45846461048912,3.990578875055801e-06
206,2024,1313,26.5,2023.0,MLB,5.0,1026.0,90.5290323024055,"ARIMAX(0, 0, 0)",aic,,,-102.21450168336013,0.0,0.0,0.0,88.49654988737844,88.4965421051502,88.49655766960667,3.970524611137377e-06
207,2024,1314,30.9,2023.0,MLB,5.0,1539.0,85.4279436123348,"ARIMAX(0, 0, 0)",cv,4.5135112597729785,4.495084469607889,-38.45397234868927,0.0,0.0,0.0,84.18813691483469,84.18812915398902,84.18814467568035,3.95961513373429e-06
208,2024,1322,28.9,2023.0,MLB,5.0,727.0,90.15961211072664,"ARIMAX(0, 0, 0)",aic,,,-90.1396746292258,0.0,0.0,0.0,89.78457537466336,89.78456596968013,89.7845847796466,4.798460832306291e-06
209,2024,1326,30.4,2023.0,MLB,5.0,974.0,87.82641500000001,"ARIMAX(0, 0, 0)",cv,2.887703182586488,2.7528463327927,-38.43429209217375,0.0,0.0,0.0,86.37632309832627,86.37631522285086,86.37633097380167,4.018099696052058e-06
210,2024,1337,33.5,2023.0,MLB,5.0,1105.0,89.09576610169492,"ARIMAX(0, 0, 0)",cv,2.8046253011568214,2.1458501480831984,-40.72097431577997,0.0,0.0,0.0,87.89299084242387,87.89298302575061,87.89299865909713,3.988098602379217e-06
211,2024,1339,27.5,2023.0,MLB,5.0,2032.0,90.22354836223506,"ARIMAX(0, 0, 0)",cv,1.8242132878926,1.807300548779331,-38.49466544542376,0.0,0.0,0.0,89.66687980159531,89.66687191750266,89.66688768568797,4.022496251733935e-06
212,2024,1352,31.1,2023.0,MLB,5.0,1108.0,87.54829724770642,"ARIMAX(0, 0, 0)",cv,1.2316724254608886,1.007692743739554,-39.74899043631953,0.0,0.0,0.0,57.98059283039791,57.98058501700264,57.98060064379318,3.986426158789703e-06
213,2024,1354,26.7,2023.0,MLB,5.0,1100.0,90.0232052434457,"ARIMAX(0, 0, 0)",cv,4.911950934641925,4.783977013604144,-36.46391878517684,0.0,0.0,0.0,90.28648007794072,90.2864722319785,90.28648792390292,4.003041946900191e-06
214,2024,1355,28.0,2023.0,MLB,5.0,739.0,83.57027525773196,"ARIMAX(0, 0, 1)",aic,,,-92.70754411002632,0.0,0.0,1.0,36.619548823934586,36.61951439200968,36.619583255859496,1.7567308627287636e-05
215,2024,1362,24.3,2023.0,MLB,2.0,431.0,90.2756963099631,"ARIMAX(0, 0, 0)",aic,,,-24.98598520257186,0.0,0.0,0.0,66.8933625722569,66.89335114183943,66.89337400267438,5.831845649479373e-06
216,2024,1364,27.1,2023.0,MLB,3.0,643.0,88.39840634920634,"ARIMAX(0, 0, 0)",aic,,,-50.92905338682951,0.0,0.0,0.0,88.34195121230091,88.34194343148772,88.3419589931141,3.969802648964792e-06
217,2024,1373,25.8,2023.0,MLB,3.0,289.0,88.47332272727273,"ARIMAX(0, 0, 0)",aic,,,-47.00647724069859,0.0,0.0,0.0,78.9042144135729,78.90420434668357,78.90422448046223,5.136168026034952e-06
218,2024,1375,21.8,,,,,,,,,,,,,,,,,
219,2024,1377,26.8,2023.0,MLB,3.0,610.0,83.58437596153847,"ARIMAX(0, 0, 0)",aic,,,-48.88547558010026,0.0,0.0,0.0,83.47819499057998,83.47818720665083,83.47820277450913,3.971392423082131e-06
220,2024,1381,31.9,2023.0,MLB,5.0,1302.0,90.00702674094707,"ARIMAX(0, 0, 0)",cv,2.5355977408448727,2.080367117638815,-39.83054547317016,0.0,0.0,0.0,84.19220537582014,84.1921975872654,84.19221316437488,3.973752418274597e-06
221,2024,1384,29.0,2023.0,MLB,5.0,1030.0,86.96245464684016,"ARIMAX(0, 0, 0)",cv,2.343958422591625,2.2744393302060644,-37.821358095813245,0.0,0.0,0.0,85.84154943547396,85.84154151551647,85.84155735543146,4.040794641294882e-06
222,2024,1394,29.5,2023.0,MLB,5.0,1865.0,87.58220363196126,"ARIMAX(0, 0, 0)",cv,0.789179794391915,0.7786976763369182,-37.82597200837535,0.0,0.0,0.0,88.54971292786138,88.54970500763072,88.54972084809204,4.040934009177196e-06
223,2024,1399,28.5,2023.0,MLB,5.0,708.0,88.5652151943463,"ARIMAX(0, 0, 0)",aic,,,-89.93986931765556,0.0,0.0,0.0,75.36273231832112,75.36272262398656,75.36274201265569,4.946089063941033e-06
224,2024,1408,34.1,2023.0,MLB,5.0,1048.0,84.67968745519713,"ARIMAX(0, 0, 0)",cv,7.829603870987326,6.050418480870135,-38.47063502642017,0.0,0.0,0.0,82.88315943021878,82.88315164679366,82.8831672136439,3.971135264615274e-06
225,2024,1418,33.2,2023.0,MLB,5.0,2087.0,88.77758972162742,"ARIMAX(0, 0, 0)",cv,2.020256007342572,1.9224270737310576,-42.096695585929226,0.0,0.0,0.0,88.75533869845289,88.75505999161618,88.7556174052896,0.0001421973656682
226,2024,1420,29.3,2023.0,MLB,5.0,1531.0,85.55227918781725,"ARIMAX(0, 0, 0)",cv,1.9813654785391457,1.4099118771354,-38.65144420413907,0.0,0.0,0.0,87.03895395038117,87.03894391630485,87.0389639844575,5.119426696623754e-06
227,2024,1434,29.3,2023.0,MLB,5.0,983.0,89.23774454976304,"ARIMAX(0, 0, 0)",cv,2.380142661974589,2.22739147791404,-37.78468589837456,0.0,0.0,0.0,75.4577801197592,75.45777069588591,75.4577895436325,4.808098619473269e-06
228,2024,1439,30.0,2023.0,MLB,5.0,1861.0,87.48326524520256,"ARIMAX(0, 0, 0)",cv,1.1879340750008005,1.0940235021836386,-40.124022349232355,0.0,0.0,0.0,86.97322665774378,86.97321889222897,86.97323442325859,3.96199735151334e-06
229,2024,1442,29.8,2023.0,MLB,5.0,980.0,88.72763822629969,"ARIMAX(0, 0, 0)",aic,,,-95.31454201400858,0.0,0.0,0.0,95.58473897342964,95.5847284052354,95.58474954162388,5.391935837500179e-06
230,2024,1447,31.7,2023.0,MLB,5.0,2103.0,92.33959161554192,"ARIMAX(0, 0, 0)",cv,1.3946558757247112,1.1384460883219134,-42.6371739606663,0.0,0.0,0.0,93.3003368456536,93.29905488827936,93.30161880302784,0.0006540598848122
231,2024,1460,25.7,2023.0,MLB,3.0,780.0,88.25233689320387,"ARIMAX(0, 0, 0)",aic,,,-48.11456543881451,0.0,0.0,0.0,75.77689266625414,75.77688116419411,75.77690416831418,5.868397976177666e-06
232,2024,1470,29.6,2023.0,MLB,5.0,893.0,90.36680298507464,"ARIMAX(0, 0, 0)",aic,,,-91.43203803623064,0.0,0.0,0.0,86.4662338425667,86.46622409971167,86.46624358542172,4.97084440185666e-06
233,2024,1481,23.0,2023.0,MLB,2.0,517.0,86.81940804289545,"ARIMAX(0, 0, 0)",aic,,,-29.23986012273886,0.0,0.0,0.0,86.81940318978351,86.81939543325002,86.819410946317,3.95741504690955e-06
